snapshot_id,fetched_at_utc,gameweek_id,gameweek,player_id,Player,Display_Name,Team,Team_Short,Position,Age,Minutes,Starts,Cost_M,Selected_By_%,Goals,Assists,Expected_Goals,Expected_Assists,Expected_Goal_Involvements,creativity,threat,influence,ict_index,tackles,recoveries,clearances_blocks_interceptions,defensive_contribution,bonus,bps,Form,Total_Points,Status,News,prev_minutes,prev_goals,prev_assists,prev_xgi,prev_form,GW_Minutes,GW_Goals,GW_Assists,GW_xGI,Goals_p90,Assists_p90,xG_p90,xA_p90,xGI_p90,Creativity_p90,Threat_p90,Influence_p90,ICT_p90,DefActions_p90,Bonus_p90,BPS_p90,GW_Goals_p90,GW_Assists_p90,GW_xGI_p90,Rolling_Form_Last5,Rolling_xGI_p90_Last5,recency_rank
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,565,Mamadou Sangaré,M.Sangaré,Brentford,BRE,MID,24,165,2,5.6,11.2,0,2,0.26,0.36,0.62,21.8,21.0,31.6,7.4,6.0,12.0,9.0,27.0,3.0,57.0,9.0,18,a,,,,,,,165,0,2,0.62,0.0,1.091,0.142,0.196,0.338,11.891,11.455,17.236,4.036,29.455,1.636,31.091,0.0,1.091,0.338,9.0,0.338,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,144,Malo Gusto,Gusto,Chelsea,CHE,DEF,23,165,2,5.0,1.2,0,0,0.0,0.04,0.04,9.8,6.0,7.2,2.3,2.0,7.0,6.0,8.0,0.0,1.0,1.0,2,a,,,,,,,165,0,0,0.04,0.0,0.0,0.0,0.022,0.022,5.345,3.273,3.927,1.255,12.545,0.0,0.545,0.0,0.0,0.022,1.0,0.022,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,459,Lewis Miley,L.Miley,Newcastle,NEW,MID,20,165,2,5.5,0.1,0,0,0.05,0.05,0.1,21.4,3.0,15.6,4.0,1.0,12.0,9.0,22.0,0.0,29.0,3.0,6,a,,,,,,,165,0,0,0.1,0.0,0.0,0.027,0.027,0.055,11.673,1.636,8.509,2.182,24.0,0.0,15.818,0.0,0.0,0.055,3.0,0.055,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,391,Joško Gvardiol,Gvardiol,Man City,MCI,DEF,24,164,2,5.6,16.7,1,1,0.19,0.09,0.28,13.3,17.0,47.6,7.8,3.0,5.0,6.0,9.0,1.0,46.0,7.0,14,a,,,,,,,164,1,1,0.28,0.549,0.549,0.104,0.049,0.154,7.299,9.329,26.122,4.28,12.622,0.549,25.244,0.549,0.549,0.154,7.0,0.154,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,455,Sandro Tonali,Tonali,Spurs,TOT,MID,26,164,2,5.5,3.3,0,0,0.09,0.08,0.17,6.4,8.0,6.2,2.1,1.0,6.0,1.0,8.0,0.0,30.0,2.0,4,a,,,,,,,164,0,0,0.17,0.0,0.0,0.049,0.044,0.093,3.512,4.39,3.402,1.152,8.78,0.0,16.463,0.0,0.0,0.093,2.0,0.093,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,34,Pau Torres,Pau,Aston Villa,AVL,DEF,29,163,2,4.5,0.4,0,0,0.0,0.01,0.01,0.7,0.0,0.0,0.0,1.0,9.0,8.0,9.0,0.0,-8.0,1.0,2,a,,,,,,,163,0,0,0.01,0.0,0.0,0.0,0.006,0.006,0.387,0.0,0.0,0.0,14.908,0.0,-4.417,0.0,0.0,0.006,1.0,0.006,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,486,James McAtee,McAtee,Nott'm Forest,NFO,MID,23,163,2,5.5,0.1,0,0,0.0,0.32,0.32,42.5,0.0,11.6,5.4,2.0,10.0,4.0,16.0,0.0,34.0,2.5,5,a,,,,,,,163,0,0,0.32,0.0,0.0,0.0,0.177,0.177,23.466,0.0,6.405,2.982,17.669,0.0,18.773,0.0,0.0,0.177,2.5,0.177,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,88,Michael Kayode,Kayode,Brentford,BRE,DEF,22,162,2,4.6,8.9,1,0,0.52,0.21,0.73,1.5,46.0,33.8,8.1,1.0,9.0,7.0,8.0,1.0,45.0,7.5,15,a,,,,,,,162,1,0,0.73,0.556,0.0,0.289,0.117,0.406,0.833,25.556,18.778,4.5,13.889,0.556,25.0,0.556,0.0,0.406,7.5,0.406,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,267,Saša Lukić,Lukić,Ipswich Town,IPS,MID,30,162,2,5.0,0.1,0,1,0.02,0.04,0.06,14.8,2.0,23.4,4.0,4.0,4.0,9.0,17.0,0.0,33.0,3.0,6,a,,,,,,,162,0,1,0.06,0.0,0.556,0.011,0.022,0.033,8.222,1.111,13.0,2.222,18.889,0.0,18.333,0.0,0.556,0.033,3.0,0.033,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,423,Luke Shaw,Shaw,Man Utd,MUN,DEF,31,162,2,4.5,17.9,0,0,0.0,0.28,0.28,59.2,6.0,25.2,9.0,5.0,5.0,7.0,12.0,0.0,25.0,1.5,3,a,,,,,,,162,0,0,0.28,0.0,0.0,0.0,0.156,0.156,32.889,3.333,14.0,5.0,16.111,0.0,13.889,0.0,0.0,0.156,1.5,0.156,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,149,Levi Samuels Colwill,Colwill,Chelsea,CHE,DEF,23,161,2,5.0,1.4,0,0,0.01,0.03,0.04,1.6,7.0,6.0,1.5,3.0,5.0,10.0,13.0,0.0,8.0,0.5,1,a,,,,,,,161,0,0,0.04,0.0,0.0,0.006,0.017,0.022,0.894,3.913,3.354,0.839,17.329,0.0,4.472,0.0,0.0,0.022,0.5,0.022,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,367,Cody Gakpo,Gakpo,Liverpool,LIV,MID,27,160,2,7.0,7.4,1,1,0.3,0.8,1.1,34.0,37.0,44.0,11.5,3.0,7.0,5.0,15.0,3.0,54.0,8.5,17,a,,,,,,,160,1,1,1.1,0.563,0.563,0.169,0.45,0.619,19.125,20.813,24.75,6.469,16.875,1.688,30.375,0.563,0.563,0.619,8.5,0.619,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,591,Julio Enciso,Enciso,Ipswich Town,IPS,MID,22,160,2,5.5,0.6,0,2,0.63,0.62,1.25,14.0,18.0,21.6,5.4,2.0,12.0,2.0,16.0,0.0,49.0,5.0,10,a,,,,,,,160,0,2,1.25,0.0,1.125,0.354,0.349,0.703,7.875,10.125,12.15,3.038,18.0,0.0,27.563,0.0,1.125,0.703,5.0,0.703,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,7,Myles Lewis-Skelly,Lewis-Skelly,Arsenal,ARS,MID,19,160,2,5.5,0.7,0,0,0.13,0.13,0.26,22.9,7.0,11.0,4.1,1.0,6.0,5.0,12.0,0.0,30.0,3.0,6,a,,,,,,,160,0,0,0.26,0.0,0.0,0.073,0.073,0.146,12.881,3.938,6.188,2.306,13.5,0.0,16.875,0.0,0.0,0.146,3.0,0.146,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,51,George Hemmings,George Hemmings,Aston Villa,AVL,MID,19,160,2,4.5,0.8,0,0,0.0,0.01,0.01,11.6,2.0,10.6,2.4,5.0,6.0,0.0,11.0,0.0,17.0,2.0,4,a,,,,,,,160,0,0,0.01,0.0,0.0,0.0,0.006,0.006,6.525,1.125,5.963,1.35,12.375,0.0,9.563,0.0,0.0,0.006,2.0,0.006,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,357,Jeremie Frimpong,Frimpong,Liverpool,LIV,DEF,25,160,2,5.5,3.2,0,0,0.01,0.11,0.12,37.8,10.0,13.6,6.1,3.0,6.0,5.0,8.0,0.0,12.0,0.5,1,a,,,,,,,160,0,0,0.12,0.0,0.0,0.006,0.062,0.067,21.262,5.625,7.65,3.431,12.375,0.0,6.75,0.0,0.0,0.067,0.5,0.067,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,358,Milos Kerkez,Kerkez,Liverpool,LIV,DEF,22,160,2,5.5,3.2,0,0,0.02,0.03,0.05,13.8,12.0,18.0,4.4,4.0,7.0,11.0,15.0,0.0,12.0,0.5,1,a,,,,,,,160,0,0,0.05,0.0,0.0,0.011,0.017,0.028,7.763,6.75,10.125,2.475,20.813,0.0,6.75,0.0,0.0,0.028,0.5,0.028,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,428,Matheus Santos Carneiro da Cunha,Cunha,Man Utd,MUN,MID,27,158,2,8.0,8.6,0,2,0.35,0.36,0.71,28.2,35.0,5.4,6.9,0.0,5.0,0.0,5.0,1.0,45.0,5.5,11,a,,,,,,,158,0,2,0.71,0.0,1.139,0.199,0.205,0.404,16.063,19.937,3.076,3.93,5.696,0.57,25.633,0.0,1.139,0.404,5.5,0.404,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,473,Ola Aina,Aina,Nott'm Forest,NFO,DEF,29,158,2,4.5,3.3,0,0,0.04,0.52,0.56,35.6,11.0,16.0,6.3,2.0,8.0,5.0,7.0,0.0,26.0,2.5,5,a,,,,,,,158,0,0,0.56,0.0,0.0,0.023,0.296,0.319,20.278,6.266,9.114,3.589,12.532,0.0,14.81,0.0,0.0,0.319,2.5,0.319,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,12,Bukayo Saka,Saka,Arsenal,ARS,MID,24,157,2,9.5,10.2,2,0,1.27,0.12,1.39,26.1,33.0,42.8,10.2,3.0,10.0,5.0,18.0,4.0,82.0,10.0,20,a,,,,,,,157,2,0,1.39,1.146,0.0,0.728,0.069,0.797,14.962,18.917,24.535,5.847,20.637,2.293,47.006,1.146,0.0,0.797,10.0,0.797,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,258,Timothy Castagne,Castagne,Fulham,FUL,DEF,30,157,2,4.5,0.7,0,2,0.09,0.18,0.27,27.8,23.0,38.0,8.9,2.0,6.0,6.0,8.0,0.0,39.0,6.0,12,a,,,,,,,157,0,2,0.27,0.0,1.146,0.052,0.103,0.155,15.936,13.185,21.783,5.102,12.611,0.0,22.357,0.0,1.146,0.155,6.0,0.155,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,330,Jayden Bogle,Bogle,Leeds,LEE,DEF,26,157,2,4.5,0.5,0,0,0.0,0.01,0.01,1.1,0.0,7.0,0.8,3.0,8.0,7.0,10.0,0.0,33.0,4.0,8,a,,,,,,,157,0,0,0.01,0.0,0.0,0.0,0.006,0.006,0.631,0.0,4.013,0.459,16.051,0.0,18.917,0.0,0.0,0.006,4.0,0.006,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,502,Andrew Robertson,Robertson,Spurs,TOT,DEF,32,157,2,4.5,3.6,0,0,0.06,0.08,0.14,19.2,2.0,31.8,5.3,3.0,4.0,11.0,14.0,0.0,20.0,2.5,5,a,,,,,,,157,0,0,0.14,0.0,0.0,0.034,0.046,0.08,11.006,1.146,18.229,3.038,18.344,0.0,11.465,0.0,0.0,0.08,2.5,0.08,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,514,Mathys Tel,Tel,Spurs,TOT,MID,21,157,2,5.9,0.4,0,0,0.2,0.09,0.29,26.0,9.0,10.4,4.5,1.0,9.0,1.0,11.0,0.0,27.0,2.0,4,a,,,,,,,157,0,0,0.29,0.0,0.0,0.115,0.052,0.166,14.904,5.159,5.962,2.58,12.611,0.0,15.478,0.0,0.0,0.166,2.0,0.166,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,454,Anthony Elanga,Elanga,Newcastle,NEW,MID,24,156,2,6.1,6.2,2,0,0.42,0.11,0.53,3.5,28.0,37.4,6.9,2.0,2.0,1.0,5.0,2.0,63.0,8.5,17,a,,,,,,,156,2,0,0.53,1.154,0.0,0.242,0.063,0.306,2.019,16.154,21.577,3.981,5.769,1.154,36.346,1.154,0.0,0.306,8.5,0.306,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,43,Youri Tielemans,Tielemans,Man Utd,MUN,MID,29,156,2,6.0,2.2,0,0,0.51,0.22,0.73,11.3,4.0,5.0,2.0,2.0,12.0,4.0,18.0,0.0,39.0,3.0,6,a,,,,,,,156,0,0,0.73,0.0,0.0,0.294,0.127,0.421,6.519,2.308,2.885,1.154,20.769,0.0,22.5,0.0,0.0,0.421,3.0,0.421,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,130,Mats Wieffer,Wieffer,Brighton,BHA,DEF,26,156,2,5.0,0.5,0,0,0.12,0.13,0.25,26.3,6.0,16.6,4.9,4.0,9.0,11.0,15.0,1.0,38.0,3.5,7,a,,,,,,,156,0,0,0.25,0.0,0.0,0.069,0.075,0.144,15.173,3.462,9.577,2.827,22.5,0.577,21.923,0.0,0.0,0.144,3.5,0.144,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,79,Francisco Evanilson de Lima Barbosa,Evanilson,Bournemouth,BOU,FWD,26,154,2,6.0,3.2,0,2,0.58,0.25,0.83,11.9,2.0,19.4,3.3,1.0,5.0,5.0,11.0,0.0,28.0,4.5,9,a,,,,,,,154,0,2,0.83,0.0,1.169,0.339,0.146,0.485,6.955,1.169,11.338,1.929,12.857,0.0,16.364,0.0,1.169,0.485,4.5,0.485,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,148,Jorrel Hato,Hato,Chelsea,CHE,DEF,20,154,2,4.5,0.6,0,1,0.01,0.09,0.1,12.3,11.0,8.4,3.2,4.0,5.0,5.0,9.0,0.0,17.0,2.5,5,a,,,,,,,154,0,1,0.1,0.0,0.584,0.006,0.053,0.058,7.188,6.429,4.909,1.87,13.442,0.0,9.935,0.0,0.584,0.058,2.5,0.058,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,70,Justin Kluivert,Kluivert,Bournemouth,BOU,MID,27,154,2,6.0,1.2,0,0,0.72,0.05,0.77,14.3,17.0,11.0,4.2,3.0,10.0,1.0,14.0,0.0,27.0,3.0,6,a,,,,,,,154,0,0,0.77,0.0,0.0,0.421,0.029,0.45,8.357,9.935,6.429,2.455,16.364,0.0,15.779,0.0,0.0,0.45,3.0,0.45,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,265,Sander Berge,Berge,Fulham,FUL,MID,28,154,2,5.0,0.4,0,0,0.03,0.23,0.26,23.1,7.0,13.6,4.4,1.0,4.0,1.0,6.0,0.0,28.0,2.0,4,a,,,,,,,154,0,0,0.26,0.0,0.0,0.018,0.134,0.152,13.5,4.091,7.948,2.571,7.013,0.0,16.364,0.0,0.0,0.152,2.0,0.152,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,279,Semi Ajayi,Ajayi,Hull City,HUL,DEF,32,153,2,4.0,5.9,1,0,0.52,0.0,0.52,0.2,35.0,44.2,7.9,2.0,8.0,12.0,14.0,2.0,63.0,10.0,20,a,,,,,,,153,1,0,0.52,0.588,0.0,0.306,0.0,0.306,0.118,20.588,26.0,4.647,21.176,1.176,37.059,0.588,0.0,0.306,10.0,0.306,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,366,Florian Wirtz,Wirtz,Liverpool,LIV,MID,23,152,2,7.5,10.5,0,1,0.49,0.24,0.73,17.9,29.0,9.8,5.7,4.0,11.0,0.0,15.0,0.0,39.0,3.0,6,a,,,,,,,152,0,1,0.73,0.0,0.592,0.29,0.142,0.432,10.599,17.171,5.803,3.375,17.763,0.0,23.092,0.0,0.592,0.432,3.0,0.432,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,522,Archie Gray,Gray,Spurs,TOT,MID,20,152,2,5.0,0.2,0,0,0.0,0.01,0.01,3.3,0.0,6.2,1.0,1.0,5.0,5.0,11.0,0.0,24.0,2.0,4,a,,,,,,,152,0,0,0.01,0.0,0.0,0.0,0.006,0.006,1.954,0.0,3.671,0.592,13.026,0.0,14.211,0.0,0.0,0.006,2.0,0.006,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,13,Declan Rice,Rice,Arsenal,ARS,MID,27,151,2,7.5,15.8,0,0,0.07,0.18,0.25,6.4,2.0,6.8,1.5,3.0,10.0,4.0,17.0,0.0,29.0,3.0,6,a,,,,,,,151,0,0,0.25,0.0,0.0,0.042,0.107,0.149,3.815,1.192,4.053,0.894,20.265,0.0,17.285,0.0,0.0,0.149,3.0,0.149,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,562,Daizen Maeda,Maeda,Ipswich Town,IPS,MID,28,151,2,5.5,0.3,0,0,0.67,0.01,0.68,1.4,7.0,12.6,2.1,5.0,3.0,6.0,14.0,0.0,17.0,2.0,4,a,,,,,,,151,0,0,0.68,0.0,0.0,0.399,0.006,0.405,0.834,4.172,7.51,1.252,16.689,0.0,10.132,0.0,0.0,0.405,2.0,0.405,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,46,Ross Barkley,Barkley,Aston Villa,AVL,MID,32,150,2,5.0,0.2,0,0,0.13,0.04,0.17,21.4,7.0,9.4,3.8,3.0,6.0,2.0,11.0,0.0,34.0,2.0,4,a,,,,,,,150,0,0,0.17,0.0,0.0,0.078,0.024,0.102,12.84,4.2,5.64,2.28,13.2,0.0,20.4,0.0,0.0,0.102,2.0,0.102,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,387,Nico O'Reilly,O'Reilly,Man City,MCI,DEF,21,150,2,6.5,19.7,0,0,0.09,0.43,0.52,30.4,11.0,8.8,5.0,2.0,7.0,1.0,3.0,0.0,16.0,2.0,4,a,,,,,,,150,0,0,0.52,0.0,0.0,0.054,0.258,0.312,18.24,6.6,5.28,3.0,7.8,0.0,9.6,0.0,0.0,0.312,2.0,0.312,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,249,Thierno Barry,Barry,Everton,EVE,FWD,23,147,2,5.5,4.0,1,0,1.93,0.09,2.02,19.0,41.0,38.0,9.8,1.0,3.0,2.0,6.0,2.0,43.0,5.0,10,a,,,,,,,147,1,0,2.02,0.612,0.0,1.182,0.055,1.237,11.633,25.102,23.265,6.0,7.347,1.224,26.327,0.612,0.0,1.237,5.0,1.237,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,315,Abdul Fatawu,Fatawu,Ipswich Town,IPS,MID,22,147,2,5.5,0.2,0,1,0.0,0.63,0.63,28.4,8.0,18.6,5.5,5.0,4.0,2.0,11.0,0.0,47.0,3.0,6,a,,,,,,,147,0,1,0.63,0.0,0.612,0.0,0.386,0.386,17.388,4.898,11.388,3.367,13.469,0.0,28.776,0.0,0.612,0.386,3.0,0.386,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,570,César Palacios,Palacios,Fulham,FUL,MID,21,147,2,5.5,0.2,0,0,0.18,0.01,0.19,7.3,8.0,2.8,1.8,2.0,8.0,3.0,13.0,0.0,16.0,1.5,3,a,,,,,,,147,0,0,0.19,0.0,0.0,0.11,0.006,0.116,4.469,4.898,1.714,1.102,15.918,0.0,9.796,0.0,0.0,0.116,1.5,0.116,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,15,Martin Ødegaard,Ødegaard,Arsenal,ARS,MID,27,145,2,6.6,11.8,1,0,0.29,0.17,0.46,41.5,31.0,50.6,12.3,5.0,5.0,3.0,13.0,3.0,54.0,7.0,14,a,,,,,,,145,1,0,0.46,0.621,0.0,0.18,0.106,0.286,25.759,19.241,31.407,7.634,16.138,1.862,33.517,0.621,0.0,0.286,7.0,0.286,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,362,Jeremy Jacquet,Jacquet,Liverpool,LIV,DEF,21,145,2,5.0,2.5,0,0,0.0,0.07,0.07,11.9,0.0,12.4,2.4,4.0,7.0,10.0,14.0,0.0,22.0,2.0,4,a,,,,,,,145,0,0,0.07,0.0,0.0,0.0,0.043,0.043,7.386,0.0,7.697,1.49,21.724,0.0,13.655,0.0,0.0,0.043,2.0,0.043,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,242,Tyrique George,George,Everton,EVE,MID,20,144,2,5.5,0.3,0,0,0.23,0.09,0.32,23.4,25.0,7.0,5.5,1.0,5.0,3.0,9.0,0.0,25.0,2.5,5,a,,,,,,,144,0,0,0.32,0.0,0.0,0.144,0.056,0.2,14.625,15.625,4.375,3.438,11.25,0.0,15.625,0.0,0.0,0.2,2.5,0.2,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,71,Lewis Cook,Cook,Bournemouth,BOU,MID,29,143,2,5.0,0.2,0,0,0.0,0.01,0.01,2.1,0.0,4.6,0.7,1.0,5.0,3.0,9.0,0.0,21.0,3.0,6,a,,,,,,,143,0,0,0.01,0.0,0.0,0.0,0.006,0.006,1.322,0.0,2.895,0.441,11.329,0.0,13.217,0.0,0.0,0.006,3.0,0.006,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,481,Elliot Anderson,Anderson,Man City,MCI,MID,23,143,2,6.4,5.5,0,0,0.07,0.47,0.54,20.8,0.0,7.2,2.8,7.0,8.0,5.0,20.0,0.0,39.0,2.5,5,a,,,,,,,143,0,0,0.54,0.0,0.0,0.044,0.296,0.34,13.091,0.0,4.531,1.762,25.175,0.0,24.545,0.0,0.0,0.34,2.5,0.34,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,309,Marcelino Núñez,Núñez,Ipswich Town,IPS,MID,26,140,2,5.0,0.1,0,0,0.03,0.05,0.08,7.3,4.0,13.0,2.4,3.0,10.0,8.0,21.0,0.0,32.0,3.0,6,a,,,,,,,140,0,0,0.08,0.0,0.0,0.019,0.032,0.051,4.693,2.571,8.357,1.543,27.0,0.0,20.571,0.0,0.0,0.051,3.0,0.051,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,190,Loum Tchaouna,Tchaouna,Coventry City,COV,MID,22,139,2,5.5,0.1,0,0,0.09,0.15,0.24,6.0,3.0,1.8,1.1,1.0,8.0,5.0,14.0,0.0,18.0,1.5,3,a,,,,,,,139,0,0,0.24,0.0,0.0,0.058,0.097,0.155,3.885,1.942,1.165,0.712,18.129,0.0,11.655,0.0,0.0,0.155,1.5,0.155,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,327,Jaka Bijol,Bijol,Leeds,LEE,DEF,27,135,2,5.0,1.0,0,0,0.11,0.0,0.11,0.4,15.0,23.6,3.9,1.0,7.0,16.0,17.0,2.0,28.0,5.5,11,a,,,,,,,135,0,0,0.11,0.0,0.0,0.073,0.0,0.073,0.267,10.0,15.733,2.6,27.333,1.333,18.667,0.0,0.0,0.073,5.5,0.073,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,516,Rodrigo Bentancur,Bentancur,Spurs,TOT,MID,29,135,1,5.5,0.2,0,0,0.0,0.03,0.03,14.7,0.0,2.0,1.7,5.0,8.0,3.0,16.0,0.0,25.0,1.5,3,a,,,,,,,135,0,0,0.03,0.0,0.0,0.0,0.02,0.02,9.8,0.0,1.333,1.133,21.333,0.0,16.667,0.0,0.0,0.02,1.5,0.02,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,525,Mateus Fernandes,Fernandes,Spurs,TOT,MID,22,135,1,5.9,1.4,0,0,0.01,0.23,0.24,27.2,2.0,7.2,3.6,4.0,6.0,0.0,10.0,0.0,34.0,1.5,3,a,,,,,,,135,0,0,0.24,0.0,0.0,0.007,0.153,0.16,18.133,1.333,4.8,2.4,13.333,0.0,22.667,0.0,0.0,0.16,1.5,0.16,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,264,Oscar Bobb,Bobb,Fulham,FUL,MID,23,133,2,5.5,0.3,0,0,0.0,0.27,0.27,13.8,6.0,9.8,3.0,5.0,4.0,2.0,11.0,0.0,18.0,2.5,5,a,,,,,,,133,0,0,0.27,0.0,0.0,0.0,0.183,0.183,9.338,4.06,6.632,2.03,14.887,0.0,12.18,0.0,0.0,0.183,2.5,0.183,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,161,Roméo Lavia,Lavia,Chelsea,CHE,MID,22,131,2,5.0,0.1,1,0,0.75,0.03,0.78,21.9,33.0,13.6,6.9,4.0,7.0,5.0,16.0,0.0,40.0,4.0,8,a,,,,,,,131,1,0,0.78,0.687,0.0,0.515,0.021,0.536,15.046,22.672,9.344,4.74,21.985,0.0,27.481,0.687,0.0,0.536,4.0,0.536,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,575,Caleb Yirenkyi,Yirenkyi,Coventry City,COV,MID,20,131,2,5.0,0.2,0,0,0.03,0.13,0.16,3.1,0.0,0.0,0.0,0.0,7.0,3.0,10.0,0.0,19.0,2.0,4,a,,,,,,,131,0,0,0.16,0.0,0.0,0.021,0.089,0.11,2.13,0.0,0.0,0.0,13.74,0.0,13.053,0.0,0.0,0.11,2.0,0.11,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,552,Brian Brobbey,Brobbey,Sunderland,SUN,FWD,24,129,2,6.0,11.0,0,0,0.33,0.0,0.33,1.5,9.0,0.0,1.1,0.0,3.0,1.0,4.0,0.0,6.0,2.0,4,a,,,,,,,129,0,0,0.33,0.0,0.0,0.23,0.0,0.23,1.047,6.279,0.0,0.767,5.581,0.0,4.186,0.0,0.0,0.23,2.0,0.23,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,576,Elliot Stroud,Stroud,Hull City,HUL,MID,24,128,2,5.0,0.1,0,0,0.01,0.04,0.05,4.8,0.0,8.4,1.3,3.0,7.0,3.0,13.0,0.0,9.0,1.5,3,a,,,,,,,128,0,0,0.05,0.0,0.0,0.007,0.028,0.035,3.375,0.0,5.906,0.914,18.281,0.0,6.328,0.0,0.0,0.035,1.5,0.035,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,483,Dan Ndoye,Ndoye,Nott'm Forest,NFO,MID,25,126,2,5.5,0.6,1,0,0.35,0.63,0.98,2.5,0.0,1.4,0.4,1.0,9.0,2.0,12.0,2.0,35.0,6.0,12,a,,,,,,,126,1,0,0.98,0.714,0.0,0.25,0.45,0.7,1.786,0.0,1.0,0.286,17.143,1.429,25.0,0.714,0.0,0.7,6.0,0.7,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,337,Brenden Aaronson,Aaronson,Leeds,LEE,MID,25,126,2,5.5,0.8,0,0,0.01,0.02,0.03,1.1,7.0,8.0,1.6,2.0,7.0,1.0,10.0,0.0,22.0,2.0,4,a,,,,,,,126,0,0,0.03,0.0,0.0,0.007,0.014,0.021,0.786,5.0,5.714,1.143,14.286,0.0,15.714,0.0,0.0,0.021,2.0,0.021,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,429,Marcus Rashford,Rashford,Man Utd,MUN,MID,28,124,1,7.0,1.6,0,0,0.26,0.15,0.41,48.6,4.0,11.6,6.4,3.0,4.0,0.0,7.0,0.0,26.0,1.5,3,a,,,,,,,124,0,0,0.41,0.0,0.0,0.189,0.109,0.298,35.274,2.903,8.419,4.645,10.161,0.0,18.871,0.0,0.0,0.298,1.5,0.298,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,329,Joe Rodon,Rodon,Leeds,LEE,DEF,28,123,2,4.5,3.2,0,0,0.03,0.06,0.09,14.4,5.0,14.4,3.4,1.0,2.0,10.0,11.0,0.0,25.0,3.5,7,d,Hamstring injury - 50% chance of playing,,,,,,123,0,0,0.09,0.0,0.0,0.022,0.044,0.066,10.537,3.659,10.537,2.488,17.561,0.0,18.293,0.0,0.0,0.066,3.5,0.066,1
